usedcarskuid,loc,myear,body,transmission,fuel,km,ip,images,imgcount,threesixty,dvn,oem,model,variant,city,listed_price,discountvalue,utype,cartype,top_features,comfort_features,interior_features,exterior_features,safety_features,color,engine type,no of cylinder,valves per cylinder,valve configuration,turbo charger,super charger,length,width,height,wheel base,front tread,rear tread,kerb weight,gross weight,gear box,drive type,seats,steering type,turning radius,front brake type,rear brake type,top speed,acceleration,tyre type,doors,cargo volume,model_type_new,state,exterior_color,owner_type,fuel suppy system,compression ratio,alloy wheel size,max power delivered,max power at,max torque delivered,max torque at,bore,car_age,km_per_year,log_price,oem_target_enc,model_target_enc,city_target_enc,oem_freq_enc,model_freq_enc,city_freq_enc,brand_age,km_per_year_age,power_weight_ratio,predicted_price,residual,rule_violations,num_violations
54ecfadd-bfec-492c-8a7d-c2a685d5f70e,golconda,2013,suv,automatic,diesel,165446.0,0,[{'img': ''}],0,False,volvo xc60 d4 kinetic,volvo,volvo xc60,d4 kinetic,hyderabad,1595000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'brake assist', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'air quality control', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'trunk light', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'cup holders front', 'cup holders rear', 'seat lumbar support', 'multifunction steering wheel', 'cruise control', 'rear acvents', 'navigation system']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment', 'digital clock', 'outside temperature display', 'driving experience control eco', 'height adjustable driver seat']","['adjustable head lights', 'fog lights front', 'fog lights rear', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rain sensing wiper', 'rear window wiper', 'rear window washer', 'rear window defogger', 'alloy wheels', 'power antenna', 'tinted glass', 'rear spoiler', 'outside rear view mirror turn indicators', 'chrome garnish', 'smoke headlamps', 'roof rail']","['anti lock braking system', 'brake assist', 'centeral locking', 'power door locks', 'child safety locks', 'anti theft alarm', 'driver air bag', 'passenger air bag', 'side air bag front', 'day night rear view mirror', 'passenger side rear view mirror', 'xenon headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'vehicle stability control system', 'traction control', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'tyre pressure monitor', 'crash sensor', 'automatic head lamps', 'ebd', 'follow me home headlamps', 'anti theft device']",brown,turbo diesel engine,5.0,4.0,,True,True,4644.0,2120.0,1713.0,2774.0,1632.0,1586.0,1066.0,1595.0,8 speed,fwd,5.0,power,5.8,disc,disc,180.0,13.2,tubeless radial,5.0,495.0,used,telangana,brown,first,Common Rail Injection,,17.0,181.0,4250.0,400.0,2125.0,82.0,12,13787.155177370683,14.282384921160132,14.470876806401554,14.307925236400024,13.314639926660108,133,32,1298,173.65052167681864,165445.8621284482,0.1697936210131332,1300343.0654608973,294656.9345391034,['high_price_high_km'],1
68d1b08b-2d9e-4682-ae67-d5721f6f305d,new delhi g.p.o.,2014,sedan,automatic,diesel,115576.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/vcc_hres_ojd5nq1zrl_586572ec_exterior_3_1666709_333_1672049260.jpg?imwidth=640'}],30,False,jaguar xf 3.0 litre s premium luxury,jaguar,jaguar xf,3.0 litre s premium luxury,new delhi,1500000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'power adjustable exterior rear view mirror', 'anti lock braking system', 'brake assist', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'air quality control', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'cup holders front', 'cup holders rear', 'seat lumbar support', 'multifunction steering wheel', 'cruise control', 'rear acvents', 'navigation system', 'smart access card entry', 'engine start stop button', 'voice control', 'steering wheel gearshift paddles']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment', 'digital clock', 'outside temperature display', 'cigarette lighter', 'driving experience control eco', 'height adjustable driver seat']","['adjustable head lights', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rain sensing wiper', 'rear window defogger', 'alloy wheels', 'power antenna', 'tinted glass', 'sun roof', 'moon roof', 'outside rear view mirror turn indicators', 'smoke headlamps']","['anti lock braking system', 'brake assist', 'centeral locking', 'power door locks', 'child safety locks', 'driver air bag', 'passenger air bag', 'side air bag front', 'day night rear view mirror', 'passenger side rear view mirror', 'xenon headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'vehicle stability control system', 'traction control', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'tyre pressure monitor', 'crash sensor', 'automatic head lamps', 'ebd', 'rear camera', 'anti theft device']",brown,diesel s engine,6.0,4.0,dohc,True,True,4961.0,1877.0,1460.0,2909.0,1559.0,1605.0,1780.0,2360.0,8 speed,rwd,5.0,power,5.75,disc,disc,250.0,6.4,tubeless radial,4.0,540.0,used,delhi,brown,first,Direct Injection,,20.0,270.9,4000.0,600.0,2000.0,73.0,11,10506.899539182235,14.220976332738882,14.711470911992862,14.44094675790222,13.327129113968487,114,63,4969,161.82618003192147,115575.8949310046,0.152191011235955,1758994.7583935964,258994.7583935978,['high_price_high_km'],1
a07c7e69-1fde-4302-b963-a35c085a5ae4,hyderabad,2012,sedan,automatic,diesel,103263.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/zz1_crop_img_635a19a4b60dc_1666849188.jpg?imwidth=640'}],10,False,jaguar xj 3.0l,jaguar,jaguar xj,3.0l,hyderabad,2974197.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'brake assist', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'air quality control', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'trunk light', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'height adjustable front seat belts', 'cup holders front', 'cup holders rear', 'seat lumbar support', 'multifunction steering wheel', 'cruise control', 'rear acvents']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment', 'digital clock', 'outside temperature display', 'cigarette lighter']","['adjustable head lights', 'fog lights front', 'fog lights rear', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rain sensing wiper', 'rear window wiper', 'rear window washer', 'rear window defogger', 'alloy wheels', 'integrated antenna', 'tinted glass', 'sun roof', 'moon roof', 'outside rear view mirror turn indicators', 'chrome grille', 'chrome garnish', 'smoke headlamps', 'roof rail']","['anti lock braking system', 'brake assist', 'centeral locking', 'power door locks', 'child safety locks', 'anti theft alarm', 'driver air bag', 'passenger air bag', 'side air bag front', 'side air bag rear', 'day night rear view mirror', 'passenger side rear view mirror', 'xenon headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'vehicle stability control system', 'traction control', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'tyre pressure monitor', 'crash sensor']",white,3.0 litre v6 diesel lwb,6.0,4.0,,True,True,5247.0,2110.0,1448.0,3157.0,1626.0,1604.0,1813.0,2365.0,6 speed,unknown,4.0,power,6.35,disc,disc,250.0,6.4,tubeless radial,4.0,350.0,used,telangana,white,second,,16.0,19.0,271.2,4000.0,600.0,2000.0,84.0,13,7943.301582075706,14.90548498078676,14.711470911992862,14.662772580349516,13.314639926660108,114,19,1298,191.2491218559072,103262.9205669842,0.1495863210148924,2643939.1893572407,330257.8106427593,['high_price_high_km'],1
58d5c403-bc43-4384-b954-830e349f80df,hyderabad,2013,suv,manual,diesel,115332.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/spyne_vcc_car_replace_bg_baa57f7f-2fdc-48ea-a644-54fe85bf9d5f_1699466_116_1676976569.jpg?imwidth=640'}],21,True,mitsubishi pajero sport 4x4,mitsubishi,mitsubishi pajero,sport 4x4,hyderabad,1300000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'centeral locking', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'air quality control', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'trunk light', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'cup holders front', 'cup holders rear', 'multifunction steering wheel', 'rear acvents', 'navigation system']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment', 'digital clock', 'outside temperature display', 'cigarette lighter', 'height adjustable driver seat']","['adjustable head lights', 'fog lights front', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rear window wiper', 'rear window washer', 'rear window defogger', 'alloy wheels', 'power antenna', 'tinted glass', 'rear spoiler', 'side stepper', 'outside rear view mirror turn indicators', 'chrome grille', 'chrome garnish', 'roof rail', 'halogen headlamps']","['anti lock braking system', 'centeral locking', 'power door locks', 'child safety locks', 'driver air bag', 'passenger air bag', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'crash sensor', 'ebd', 'rear camera', 'anti theft device', 'pretensioners and force limiter seatbelts', 'no of airbags']",himalayan white,di-diesel engine,4.0,4.0,dohc,True,True,4695.0,1815.0,1840.0,2800.0,1520.0,1515.0,2040.0,2650.0,5 speed,4wd,7.0,power,5.6,ventilated disc,drum,190.0,14.5,tubeless radial,5.0,500.0,used,telangana,himalayan white,third,Common Rail Injection,,17.0,175.56,4000.0,400.0,2250.0,84.0,12,9610.991990840008,14.077875591662238,13.368224649106253,13.787132491471784,13.314639926660108,85,51,1298,160.418695789275,115331.9038900801,0.0860588235294117,1002156.5801553872,297843.41984461213,['high_price_high_km'],1
4cb804fd-e263-4859-938a-7583922f5cf3,gurgaon,2014,suv,manual,diesel,105858.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/vcc_car_replace_bg_4dc28519-6e62-4681-9ed5-9e97efd3e451_1685099_116_1675056371.jpg?imwidth=640'}],20,True,mahindra ssangyong rexton rx6,mahindra ssangyong,mahindra ssangyong rexton,rx6,gurgaon,1100000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'centeral locking', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'air quality control', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'trunk light', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'cup holders front', 'cup holders rear', 'seat lumbar support', 'multifunction steering wheel', 'rear acvents', 'navigation system']","['air conditioner', 'heater', 'adjustable steering', 'tachometer', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment', 'digital clock', 'cigarette lighter', 'height adjustable driver seat']","['adjustable head lights', 'fog lights front', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rain sensing wiper', 'rear window wiper', 'rear window washer', 'rear window defogger', 'alloy wheels', 'power antenna', 'tinted glass', 'rear spoiler', 'sun roof', 'side stepper', 'outside rear view mirror turn indicators', 'chrome grille', 'smoke headlamps', 'roof rail']","['anti lock braking system', 'centeral locking', 'power door locks', 'child safety locks', 'driver air bag', 'passenger air bag', 'side air bag front', 'day night rear view mirror', 'passenger side rear view mirror', 'xenon headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'vehicle stability control system', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'crash sensor', 'automatic head lamps', 'anti theft device']",volcano black,rx270 xdi diesel engine,5.0,4.0,dohc,True,True,4755.0,1900.0,1840.0,2835.0,1485.0,1493.0,2060.0,1595.0,5 speed,4wd,7.0,power,5.7,ventilated disc,disc,180.0,13.5,tubeless radial,5.0,475.0,used,haryana,volcano black,second,Common Rail Injection,,16.0,162.0,4000.0,340.0,2525.0,73.0,11,9623.445796867458,13.910821646859096,13.35299303919003,13.35299303919003,13.062889311872794,51,51,3235,146.88292343109035,105857.90376554204,0.0786407766990291,710396.0140646946,389603.9859353051,['high_price_high_km'],1
a05c56c5-0b63-4f13-b448-05ec75607496,prashant vihar,2013,suv,automatic,diesel,114000.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/used_car_2728401_1679129357.jpg?imwidth=640'}],14,False,porsche cayenne diesel,porsche,porsche cayenne,diesel,new delhi,2088000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'brake assist', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'air quality control', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'trunk light', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'height adjustable front seat belts', 'cup holders front', 'cup holders rear', 'seat lumbar support', 'multifunction steering wheel', 'cruise control', 'rear acvents']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment', 'digital clock']","['adjustable head lights', 'fog lights front', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'alloy wheels', 'integrated antenna', 'tinted glass', 'rear spoiler', 'sun roof', 'moon roof', 'side stepper', 'outside rear view mirror turn indicators']","['anti lock braking system', 'brake assist', 'centeral locking', 'power door locks', 'child safety locks', 'anti theft alarm', 'driver air bag', 'passenger air bag', 'side air bag front', 'side air bag rear', 'day night rear view mirror', 'passenger side rear view mirror', 'xenon headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'vehicle stability control system', 'traction control', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'tyre pressure monitor', 'crash sensor', 'ebd', 'anti theft device']",black,v6 diesel engine,6.0,4.0,,True,True,4846.0,1939.0,1705.0,2895.0,1485.0,1493.0,2100.0,2860.0,8 speed,awd,5.0,power,5.1,disc,disc,218.0,7.8,tubeless radial,5.0,670.0,used,delhi,black,first,Direct Injection,16.8,18.0,240.0,5500.0,550.0,2125.0,73.0,12,9499.99208333993,14.551717706911754,14.773641411327116,14.602146850938054,13.327129113968487,27,19,4969,177.28369693592538,113999.90500007916,0.1142857142857142,2450566.4542916343,362566.4542916359,['high_price_high_km'],1
cb977308-b339-4a9c-b608-e1fc6cd1bcc1,ambli,2013,suv,automatic,diesel,101995.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/usedcar_1_91331674640946_1674640973.jpeg?imwidth=640'}],15,False,porsche cayenne diesel,porsche,porsche cayenne,diesel,ahmedabad,3275000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'brake assist', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'air quality control', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'trunk light', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'height adjustable front seat belts', 'cup holders front', 'cup holders rear', 'seat lumbar support', 'multifunction steering wheel', 'cruise control', 'rear acvents']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment', 'digital clock']","['adjustable head lights', 'fog lights front', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'alloy wheels', 'integrated antenna', 'tinted glass', 'rear spoiler', 'sun roof', 'moon roof', 'side stepper', 'outside rear view mirror turn indicators']","['anti lock braking system', 'brake assist', 'centeral locking', 'power door locks', 'child safety locks', 'anti theft alarm', 'driver air bag', 'passenger air bag', 'side air bag front', 'side air bag rear', 'day night rear view mirror', 'passenger side rear view mirror', 'xenon headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'vehicle stability control system', 'traction control', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'tyre pressure monitor', 'crash sensor', 'ebd', 'anti theft device']",white,v6 diesel engine,6.0,4.0,,True,True,4846.0,1939.0,1705.0,2895.0,1485.0,1493.0,2100.0,2860.0,8 speed,awd,5.0,power,5.1,disc,disc,218.0,7.8,tubeless radial,5.0,670.0,used,gujarat,white,first,Direct Injection,16.8,18.0,240.0,5500.0,550.0,2125.0,73.0,12,8499.576250353124,15.001828732394952,14.773641411327116,14.602146850938054,13.116138668067114,27,19,1206,177.28369693592538,101994.9150042375,0.1142857142857142,2716313.181711409,558686.8182885884,['high_price_high_km'],1
229656d9-df18-4e6a-a75e-71a774aeb8ed,lucknow g.p.o.,2007,suv,automatic,petrol,51066.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/spyne_vcc_hres_hwn6frurd0_4fd065338675433e_exterior_3_1675781_333_1673522783.jpg?imwidth=640'}],26,False,hummer h3 suv,hummer,hummer h3,suv,lucknow,4000000.0,0,dealer,partner,[],[],[],[],[],black,unknown,4.0,4.0,,True,True,3995.0,1710.0,1530.0,2520.0,1485.0,1493.0,2134.0,2722.0,,unknown,5.0,power,5.1,unknown,unknown,168.56,13.2,tubeless radial,5.0,350.0,used,uttar pradesh,black,second,,,16.0,88.5,5500.0,145.0,3375.0,73.0,18,2836.9984238897646,15.201805169084134,13.528700998798408,13.528700998798408,13.06757501905849,1,1,920,243.51661797837136,51065.97163001576,0.0414714151827553,2259727.0795998755,1740272.920400125,['high_price_old_car'],1
6f2714ea-02f1-496d-8a07-b9bbc291ea54,andheri west,2009,sedan,automatic,petrol,95000.0,1,[{'img': 'https://images10.gaadi.com/usedcar_image/original/used_car_2668546_1673853705.jpg?imwidth=640'}],23,False,bentley continental flying spur bsiv,bentley,bentley continental,flying spur bsiv,mumbai,4871999.999999935,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'power adjustable exterior rear view mirror', 'anti lock braking system', 'brake assist', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'air quality control', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'trunk light', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'height adjustable front seat belts', 'cup holders front', 'cup holders rear', 'seat lumbar support', 'multifunction steering wheel', 'cruise control', 'rear acvents', 'navigation system', 'smart access card entry', 'engine start stop button']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment', 'outside temperature display', 'cigarette lighter']","['adjustable head lights', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rain sensing wiper', 'rear window defogger', 'alloy wheels', 'integrated antenna', 'outside rear view mirror turn indicators', 'chrome grille', 'chrome garnish', 'smoke headlamps', 'roof rail']","['anti lock braking system', 'brake assist', 'centeral locking', 'child safety locks', 'anti theft alarm', 'driver air bag', 'passenger air bag', 'side air bag front', 'day night rear view mirror', 'passenger side rear view mirror', 'xenon headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'traction control', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'tyre pressure monitor']",silver,w-type engine,12.0,4.0,,False,False,5290.0,1976.0,1398.0,3065.0,1623.0,1607.0,2525.0,2940.0,6 speed,awd,4.0,power,11.8,ventilated disc,ventilated disc,312.0,5.2,tubeless radial,4.0,475.0,used,maharashtra,silver,second,,,19.0,552.0,6100.0,650.0,3850.0,73.0,16,5937.496289064819,15.399015293626352,14.020930838073172,14.020930838073172,13.54115717680812,3,3,2856,224.33489340917075,94999.94062503712,0.2186138613861386,4478664.526556414,393335.4734435249,['high_price_old_car'],1
29e4f792-1c08-41a6-a77c-3ad9b81bec13,malviya nagar,2017,suv,automatic,diesel,191782.87999999968,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/used_car_2716307_1678774730.jpg?imwidth=640'}],16,False,toyota fortuner trd 4x4 at,toyota,toyota fortuner,trd 4x4 at,jaipur,2850000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'brake assist', 'dvd player']","['power steering', 'power windows front', 'power windows rear', 'remote trunk opener', 'low fuel warning light', 'accessory power outlet', 'trunk light', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'height adjustable front seat belts', 'cup holders front', 'cup holders rear', 'seat lumbar support', 'multifunction steering wheel', 'cruise control', 'rear acvents', 'navigation system', 'smart access card entry', 'engine start stop button', 'glove box cooling', 'voice control', 'steering wheel gearshift paddles', 'tailgate ajar', 'luggage hook and net', 'lane change indicator', 'drive modes', 'adjustable headrest', 'power boot', 'hands free tailgate']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment', 'digital clock', 'driving experience control eco', 'height adjustable driver seat', 'dual tone dashboard']","['adjustable head lights', 'fog lights front', 'fog lights rear', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rear window wiper', 'rear window defogger', 'alloy wheels', 'integrated antenna', 'rear spoiler', 'side stepper', 'outside rear view mirror turn indicators', 'chrome grille', 'chrome garnish', 'roof rail', 'dual tone body colour', 'leddrls', 'ledheadlights', 'ledtaillights', 'ledfog lamps', 'projector headlamps']","['anti lock braking system', 'brake assist', 'centeral locking', 'power door locks', 'child safety locks', 'anti theft alarm', 'driver air bag', 'passenger air bag', 'side air bag front', 'day night rear view mirror', 'passenger side rear view mirror', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'vehicle stability control system', 'traction control', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'crash sensor', 'ebd', 'rear camera', 'anti theft device', 'speed sensing auto door lock', 'knee airbags', 'isofix child seat mounts', 'pretensioners and force limiter seatbelts', 'blind spot monitor', 'hill descent control', 'hill assist', 'view360camera', 'no of airbags']",white,1-gd ftv engine,4.0,4.0,dohc,True,True,4795.0,1855.0,1835.0,2745.0,1485.0,1493.0,1066.0,2735.0,6 speed,4wd,7.0,power,5.8,ventilated disc,ventilated disc,157.3,12.14,tubeless radial,5.0,350.0,used,rajasthan,white,second,Direct Injection,,16.0,174.5,3400.0,450.0,2000.0,73.0,8,23972.83003396241,14.862829903121964,13.671514442523348,14.322027366319707,13.060041408868043,1239,221,937,109.37211554018678,191782.6402716993,0.1636960600375234,2356480.657717248,493519.3422827511,['high_price_high_km'],1
1b89585d-9375-4ea4-846c-246cc267d322,jaipur,2019,suv,automatic,diesel,104049.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/zz1_crop_img_63f989aadfc61_1677298090.jpg?imwidth=640'}],13,False,mahindra xuv500 w11 at bsiv,mahindra,mahindra xuv500,w11 at bsiv,jaipur,1800000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'centeral locking', 'radio']","['power steering', 'power windows front', 'power windows rear', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'cup holders front', 'cup holders rear', 'multifunction steering wheel', 'cruise control', 'rear acvents', 'navigation system', 'engine start stop button', 'voice control', 'lane change indicator']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'leather seats', 'leather steering wheel', 'glove compartment', 'digital clock', 'height adjustable driver seat']","['adjustable head lights', 'fog lights front', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'rain sensing wiper', 'rear window wiper', 'rear window washer', 'rear window defogger', 'alloy wheels', 'integrated antenna', 'tinted glass', 'rear spoiler', 'sun roof', 'outside rear view mirror turn indicators', 'chrome grille', 'roof rail', 'halogen headlamps']","['anti lock braking system', 'centeral locking', 'power door locks', 'child safety locks', 'driver air bag', 'passenger air bag', 'side air bag front', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'door ajar warning', 'side impact beams', 'front impact beams', 'vehicle stability control system', 'traction control', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'crash sensor', 'ebd', 'follow me home headlamps', 'rear camera', 'anti theft device', 'hill assist', 'no of airbags']",black,mhawk diesel engine,4.0,4.0,dohc,True,True,4585.0,1890.0,1785.0,2700.0,1600.0,1600.0,1066.0,2510.0,6 speed,fwd,7.0,power,5.6,ventilated disc,disc,168.56,13.2,tubeless,5.0,350.0,used,rajasthan,black,first,Direct Injection,16.5,17.0,152.87,3750.0,360.0,2275.0,73.0,6,17341.471097548172,14.403297778421797,13.522075302570364,13.604558526773578,13.060041408868043,2135,736,937,81.13245181542219,104048.82658528905,0.143405253283302,1490447.568762178,309552.43123782286,['high_price_high_km'],1
