usedcarskuid,loc,myear,body,transmission,fuel,km,ip,images,imgcount,threesixty,dvn,oem,model,variant,city,listed_price,discountvalue,utype,cartype,top_features,comfort_features,interior_features,exterior_features,safety_features,color,engine type,no of cylinder,valves per cylinder,valve configuration,turbo charger,super charger,length,width,height,wheel base,front tread,rear tread,kerb weight,gross weight,gear box,drive type,seats,steering type,turning radius,front brake type,rear brake type,top speed,acceleration,tyre type,doors,cargo volume,model_type_new,state,exterior_color,owner_type,fuel suppy system,compression ratio,alloy wheel size,ground clearance unladen,max power delivered,max power at,max torque delivered,max torque at,bore,stroke
9b7423b0-53c0-4ba4-b64c-3f2852c7c2ad,mira road s.o,2015,hatchback,manual,cng,80000.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/usedcar_1_42001678965203_1678965213.jpeg?imwidth=640'}],7,False,maruti wagon r lxi cng,maruti,maruti wagon r,lxi cng,mira road,395000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'centeral locking', 'child safety locks', 'number of speaker']","['power steering', 'power windows front', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'rear seat headrest', 'cup holders front']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'dual tone dashboard']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'power antenna', 'chrome grille', 'chrome garnish', 'roof rail']","['centeral locking', 'child safety locks', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'anti theft device']",silver,k10b engine,3.0,4.0,dohc,False,False,3599.0,1495.0,1700.0,2400.0,1295.0,1290.0,960.0,1350.0,5 speed,fwd,5.0,power,4.6,ventilated disc,drum,137.0,15.9,tubeless,5.0,180.0,used,maharashtra,silver,first,,,,,58.16,6200.0,77.0,3500.0,69.0,
312fd578-74b7-4bb2-924a-73fb36a1d2a8,mira road s.o,2015,hatchback,manual,cng,70000.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/usedcar_1_42001678964189_1678964205.jpeg?imwidth=640'}],19,False,maruti wagon r lxi cng,maruti,maruti wagon r,lxi cng,mira road,385000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'centeral locking', 'child safety locks', 'number of speaker']","['power steering', 'power windows front', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'rear seat headrest', 'cup holders front']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'dual tone dashboard']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'power antenna', 'chrome grille', 'chrome garnish', 'roof rail']","['centeral locking', 'child safety locks', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'anti theft device']",white,k10b engine,3.0,4.0,dohc,False,False,3599.0,1495.0,1700.0,2400.0,1295.0,1290.0,960.0,1350.0,5 speed,fwd,5.0,power,4.6,ventilated disc,drum,137.0,15.9,tubeless,5.0,180.0,used,maharashtra,white,first,,,,,58.16,6200.0,77.0,3500.0,69.0,
79978535-184c-483c-bd54-d9411d5fd816,,2018,hatchback,manual,cng,80000.0,0,[{'img': 'https://stimg2.cardekho.com/images/usedcarimages/large/3-2023/3651501/8d639946-b909-4981-aab0-bd49dc79ba8a.jpg'}],1,False,maruti wagon r lxi cng optional,maruti,maruti wagon r,lxi cng optional,sonipat,250000.0,0,individual,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'centeral locking', 'child safety locks', 'number of speaker']","['power steering', 'power windows front', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'rear seat headrest', 'cup holders front']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'dual tone dashboard']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'power antenna', 'chrome grille', 'chrome garnish', 'roof rail']","['centeral locking', 'child safety locks', 'driver air bag', 'passenger air bag', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'crash sensor', 'anti theft device']",white,k10b engine,3.0,4.0,dohc,False,False,3599.0,1495.0,1700.0,2400.0,1295.0,1290.0,965.0,1350.0,5 speed,fwd,5.0,power,4.6,ventilated disc,drum,137.0,15.9,tubeless,5.0,180.0,used,haryana,white,fourth,,,,,58.16,6200.0,77.0,3500.0,69.0,
92d82502-0050-42bd-acee-fe96e53e506a,,2018,hatchback,manual,cng,200000.0,0,[{'img': 'https://stimg2.cardekho.com/images/usedcarimages/large/3-2023/3651489/whatsappimage2023-03-16at02.08.30.jpg'}],4,False,maruti wagon r lxi cng,maruti,maruti wagon r,lxi cng,mumbai,325000.0,0,individual,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'centeral locking', 'child safety locks', 'number of speaker']","['power steering', 'power windows front', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'rear seat headrest', 'cup holders front']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'dual tone dashboard']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'power antenna', 'chrome grille', 'chrome garnish', 'roof rail']","['centeral locking', 'child safety locks', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'anti theft device']",silver,k10b engine,3.0,4.0,dohc,False,False,3599.0,1495.0,1700.0,2400.0,1295.0,1290.0,960.0,1350.0,5 speed,fwd,5.0,power,4.6,ventilated disc,drum,137.0,15.9,tubeless,5.0,180.0,used,maharashtra,silver,second,,,,,58.16,6200.0,77.0,3500.0,69.0,
286cd8ce-e154-489f-a535-bdaafa58762e,mira road s.o,2010,hatchback,manual,cng,57000.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/usedcar_1_42001678957649_1678957664.jpg?imwidth=640'}],10,False,maruti estilo lxi cng,maruti,maruti estilo,lxi cng,mira road,195000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'fabric upholstery', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'centeral locking', 'child safety locks']","['power steering', 'power windows front', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'rear seat headrest', 'cup holders front', 'cup holders rear']","['air conditioner', 'fabric upholstery', 'glove compartment']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'power antenna']","['centeral locking', 'child safety locks', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'side impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer']",white,k series petrol engine,3.0,4.0,,False,False,3600.0,1475.0,1595.0,2360.0,1295.0,1290.0,845.0,1275.0,5 speed,fwd,5.0,power,4.6,ventilated disc,drum,145.0,17.7,tubeless radial,5.0,,used,maharashtra,white,second,Gasoline Port Injection,,13.0,,67.1,6200.0,90.0,3500.0,,
5984cd73-51c9-41c9-950d-c394505d09a6,gurgaon,2016,muv,manual,cng,30087.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/zz1_crop_img_64140520718df_1679033632.jpg?imwidth=640'}],13,False,maruti ertiga vxi cng,maruti,maruti ertiga,vxi cng,gurgaon,600000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'anti lock braking system', 'brake assist', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'trunk light', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'height adjustable front seat belts', 'cup holders front', 'multifunction steering wheel', 'rear acvents']","['air conditioner', 'heater', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'digital clock']","['adjustable head lights', 'fog lights front', 'power adjustable exterior rear view mirror', 'electric folding rear view mirror', 'wheel covers', 'power antenna', 'outside rear view mirror turn indicators', 'chrome grille', 'chrome garnish']","['anti lock braking system', 'brake assist', 'centeral locking', 'power door locks', 'child safety locks', 'anti theft alarm', 'driver air bag', 'passenger air bag', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine check warning', 'crash sensor', 'ebd', 'anti theft device', 'pretensioners and force limiter seatbelts']",granite grey,k14b petrol engine,4.0,4.0,dohc,False,False,4296.0,1695.0,1685.0,2740.0,1480.0,1490.0,1255.0,,5 speed,fwd,7.0,power,5.2,ventilated disc,drum,164.0,13.0,tubeless radial,5.0,135.0,used,haryana,granite grey,first,Multi-Point Fuel Injection,11.0,,,80.46,6000.0,112.0,4000.0,73.0,
de6e3406-ebb3-4d3d-8d7f-a973d8c347b2,new delhi g.p.o.,2017,minivans,manual,cng,57953.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/vcc_1711870_94_1678855401.jpg?imwidth=640'}],26,False,maruti eeco cng 5 seater ac bsiv,maruti,maruti eeco,cng 5 seater ac bsiv,new delhi,350000.0,0,dealer,partner,"['low fuel warning light', 'accessory power outlet', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'anti lock braking system', 'child safety locks']","['low fuel warning light', 'accessory power outlet', 'rear seat headrest']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'wheel covers', 'halogen headlamps']","['anti lock braking system', 'child safety locks', 'driver air bag', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'ebd', 'speed alert', 'no of airbags']",white,in-line engine,4.0,4.0,dohc,False,False,3675.0,1475.0,1825.0,2350.0,1280.0,1290.0,1050.0,1510.0,5 speed,rwd,5.0,manual,4.5,disc,drum,145.0,15.7,tubeless,5.0,275.0,used,delhi,white,second,Multi-Point Fuel Injection,9.9,,,61.7,6000.0,85.0,3000.0,,
b1ac8394-69be-4350-ac60-f22dd476b2a6,thane west,2013,hatchback,manual,cng,74000.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/used_car_2726294_1678948249.jpg?imwidth=640'}],18,False,maruti wagon r cng lxi bsiv,maruti,maruti wagon r,cng lxi bsiv,thane,305000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'anti lock braking system', 'centeral locking']","['power steering', 'power windows front', 'low fuel warning light', 'accessory power outlet', 'rear seat headrest', 'cup holders front', 'gear shift indicator']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'dual tone dashboard']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'integrated antenna', 'halogen headlamps']","['anti lock braking system', 'centeral locking', 'child safety locks', 'driver air bag', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'crash sensor', 'ebd', 'anti theft device', 'no of airbags']",brown,k10b petrol engine,3.0,4.0,dohc,False,False,3655.0,1620.0,1675.0,2435.0,,,805.0,1340.0,5 speed,fwd,5.0,power,4.7,disc,drum,152.0,18.6,tubeless,5.0,341.0,used,maharashtra,brown,second,Multi-Point Fuel Injection,,,,67.04,5500.0,90.0,3500.0,69.0,
850fca6f-2e63-4b83-9730-46c12d025511,,2021,,manual,cng,30000.0,0,[{'img': 'https://stimg2.cardekho.com/images/usedcarimages/large/3-2023/3651172/img_20230316_091852.jpg'}],6,False,maruti eeco cargo std cng ac 2021-2022,maruti,maruti eeco cargo,std cng ac 2021-2022,dharuhera,500000.0,0,individual,partner,"['accessory power outlet', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'child safety locks', 'passenger side rear view mirror']",['accessory power outlet'],"['air conditioner', 'heater', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'halogen headlamps']","['child safety locks', 'passenger side rear view mirror', 'halogen headlamps', 'seat belt warning', 'side impact beams', 'adjustable seats']",white,g12b,4.0,4.0,,True,True,3675.0,1475.0,1825.0,2350.0,1280.0,1290.0,1030.0,,5 speed,,2.0,,4.5,disc,drum,,,tubeless,5.0,,used,haryana,white,first,,,,,61.68,6000.0,85.0,3000.0,,
6c379bf1-869d-4dd6-826e-b2c5b4e0b5d3,,2015,hatchback,manual,cng,70000.0,0,[{'img': 'https://stimg2.cardekho.com/images/usedcarimages/large/3-2023/3634281/whatsappimage2023-03-04at13.23.34(1)0.jpg'}],4,False,maruti wagon r lxi cng,maruti,maruti wagon r,lxi cng,kanpur,320000.0,0,individual,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'centeral locking', 'child safety locks', 'number of speaker']","['power steering', 'power windows front', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'rear seat headrest', 'cup holders front']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'dual tone dashboard']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'power antenna', 'chrome grille', 'chrome garnish', 'roof rail']","['centeral locking', 'child safety locks', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'anti theft device']",other,k10b engine,3.0,4.0,dohc,False,False,3599.0,1495.0,1700.0,2400.0,1295.0,1290.0,960.0,1350.0,5 speed,fwd,5.0,power,4.6,ventilated disc,drum,137.0,15.9,tubeless,5.0,180.0,used,uttar pradesh,other,first,,,,,58.16,6200.0,77.0,3500.0,69.0,
e71c19b7-08ce-48ca-ba0d-a97b95a788c6,pune city,2014,muv,manual,cng,41558.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/zz1_crop_img_64142f86ebc41_1679044486.jpg?imwidth=640'}],20,False,maruti ertiga vxi cng,maruti,maruti ertiga,vxi cng,pune,570000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'centeral locking', 'power door locks', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'height adjustable front seat belts', 'cup holders front', 'rear acvents']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'digital clock', 'cigarette lighter']","['adjustable head lights', 'fog lights front', 'fog lights rear', 'power adjustable exterior rear view mirror', 'wheel covers', 'power antenna', 'outside rear view mirror turn indicators']","['centeral locking', 'power door locks', 'child safety locks', 'anti theft alarm', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'anti theft device']",granite grey,k series engine,4.0,4.0,dohc,False,False,4265.0,1695.0,1685.0,2740.0,1480.0,1490.0,1160.0,1820.0,5 speed,fwd,7.0,power,5.2,disc,drum,164.0,13.0,tubeless radial,5.0,135.0,used,maharashtra,granite grey,first,Multi-Point Fuel Injection,17.6,,,80.9,6000.0,110.0,4000.0,73.0,
19a93abb-73a9-4f72-97b2-bdabb9969505,noida,2015,hatchback,manual,cng,45834.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/zz1_crop_img_6414147269822_1679037554.jpg?imwidth=640'}],12,False,maruti alto k10 lxi cng,maruti,maruti alto k10,lxi cng,noida,260000.0,0,dealer,partner,"['power steering', 'low fuel warning light', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'anti lock braking system', 'child safety locks']","['power steering', 'low fuel warning light', 'rear seat headrest', 'height adjustable front seat belts', 'cup holders front']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'dual tone dashboard']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'chrome grille', 'halogen headlamps']","['anti lock braking system', 'child safety locks', 'driver air bag', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'crash sensor', 'ebd', 'anti theft device', 'speed alert', 'no of airbags']",granite grey,k series petrol engine,3.0,4.0,dohc,False,False,3545.0,1515.0,1475.0,2360.0,1295.0,1290.0,867.0,1210.0,5 speed,fwd,4.0,power,4.6,ventilated disc,drum,145.0,13.3,tubeless radial,5.0,177.0,used,uttar pradesh,granite grey,first,Multi-Point Fuel Injection,,,,58.3,6000.0,78.0,3500.0,,
0f62c7b6-7a06-4b54-9701-7c77d4a7e085,andheri east,2015,muv,manual,cng,90309.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/z_blur_img_6412ae57cc15c_1678945879.jpg?imwidth=640'}],10,False,maruti ertiga vxi cng,maruti,maruti ertiga,vxi cng,mumbai,715000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'fog lights front', 'centeral locking', 'power door locks', 'cd player']","['power steering', 'power windows front', 'power windows rear', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'vanity mirror', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'height adjustable front seat belts', 'cup holders front', 'rear acvents']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'digital clock', 'cigarette lighter']","['adjustable head lights', 'fog lights front', 'fog lights rear', 'power adjustable exterior rear view mirror', 'wheel covers', 'power antenna', 'outside rear view mirror turn indicators']","['centeral locking', 'power door locks', 'child safety locks', 'anti theft alarm', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'keyless entry', 'centrally mounted fuel tank', 'engine immobilizer', 'anti theft device']",silver,k series engine,4.0,4.0,dohc,False,False,4265.0,1695.0,1685.0,2740.0,1480.0,1490.0,1160.0,1820.0,5 speed,fwd,7.0,power,5.2,disc,drum,164.0,13.0,tubeless radial,5.0,135.0,used,maharashtra,silver,first,Multi-Point Fuel Injection,17.6,,,80.9,6000.0,110.0,4000.0,73.0,
7d12e71f-9328-4e8e-82b3-70c0fce1a97e,ghaziabad,2019,hatchback,manual,cng,89132.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/vcc_1711602_94_1678780402.jpg?imwidth=640'}],21,False,maruti alto 800 lxi cng,maruti,maruti alto 800,lxi cng,ghaziabad,330000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'anti lock braking system', 'child safety locks']","['power steering', 'power windows front', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'rear seat headrest']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'digital clock']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'wheel covers', 'halogen headlamps']","['anti lock braking system', 'child safety locks', 'driver air bag', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'crash sensor', 'ebd', 'anti theft device', 'no of airbags']",silky silver,f8d petrol engine,3.0,4.0,dohc,False,False,3445.0,1490.0,1475.0,2360.0,1295.0,1290.0,755.0,1185.0,5 speed,fwd,5.0,power,4.6,disc,drum,140.0,19.0,tubeless,5.0,177.0,used,uttar pradesh,silky silver,first,Multi-Point Fuel Injection,,,,47.3,6000.0,69.0,3500.0,,
99528732-e29a-42cf-ae70-74d75a800ba5,sector 57,2018,hatchback,manual,cng,92000.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/used_car_2725539_1678941226.jpg?imwidth=640'}],14,False,maruti wagon r cng lxi,maruti,maruti wagon r,cng lxi,gurgaon,410000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'anti lock braking system', 'centeral locking']","['power steering', 'power windows front', 'low fuel warning light', 'accessory power outlet', 'rear seat headrest', 'cup holders front', 'gear shift indicator']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'dual tone dashboard']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'power antenna', 'halogen headlamps']","['anti lock braking system', 'centeral locking', 'child safety locks', 'driver air bag', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'crash sensor', 'ebd', 'anti theft device', 'speed alert', 'no of airbags']",white,k10b petrol engine,3.0,4.0,dohc,False,False,3655.0,1620.0,1675.0,2435.0,,,905.0,1340.0,5 speed,fwd,5.0,power,4.7,disc,drum,,18.6,tubeless radial,5.0,341.0,used,haryana,white,first,Multi-Point Fuel Injection,,,,58.33,5500.0,78.0,3500.0,73.0,
39e3830c-7501-4166-a0d2-8e5718ce89d5,preet vihar,2013,hatchback,manual,cng,80000.0,0,[{'img': 'https://images10.gaadi.com/usedcar_image/original/used_car_2725527_1678947249.jpg?imwidth=640'}],11,False,maruti wagon r cng lxi opt,maruti,maruti wagon r,cng lxi opt,new delhi,290000.0,0,dealer,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'anti lock braking system', 'centeral locking']","['power steering', 'power windows front', 'low fuel warning light', 'accessory power outlet', 'rear seat headrest', 'cup holders front', 'gear shift indicator']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'dual tone dashboard']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'halogen headlamps']","['anti lock braking system', 'centeral locking', 'child safety locks', 'driver air bag', 'passenger air bag', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'door ajar warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'crash sensor', 'ebd', 'anti theft device', 'pretensioners and force limiter seatbelts', 'speed alert', 'no of airbags']",silver,k10b petrol engine,3.0,4.0,dohc,False,False,3655.0,1620.0,1675.0,2435.0,,,905.0,1340.0,5 speed,fwd,5.0,power,4.7,disc,drum,,18.6,tubeless,5.0,341.0,used,delhi,silver,first,Multi-Point Fuel Injection,,,,58.33,5500.0,78.0,3500.0,73.0,
6a7bb53c-8506-4f2a-9f57-6216a25b5681,,2021,sedan,manual,cng,40000.0,0,[{'img': 'https://stimg2.cardekho.com/images/usedcarimages/large/3-2023/3650213/olx_img_self_inspection_2023-03-08_12-11-36.jpg'}],6,False,hyundai aura s cng,hyundai,hyundai aura,s cng,nashik,750000.0,0,individual,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'power adjustable exterior rear view mirror', 'anti lock braking system', 'centeral locking', 'radio']","['power steering', 'power windows front', 'power windows rear', 'low fuel warning light', 'accessory power outlet', 'rear reading lamp', 'rear seat headrest', 'rear seat centre arm rest', 'cup holders rear', 'multifunction steering wheel', 'rear acvents', 'glove box cooling', 'tailgate ajar', 'gear shift indicator', 'adjustable headrest']","['air conditioner', 'heater', 'adjustable steering', 'digital odometer', 'tachometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'digital clock', 'height adjustable driver seat', 'dual tone dashboard']","['adjustable head lights', 'power adjustable exterior rear view mirror', 'rear window defogger', 'wheel covers', 'power antenna', 'chrome garnish', 'leddrls', 'ledtaillights', 'halogen headlamps']","['anti lock braking system', 'centeral locking', 'power door locks', 'child safety locks', 'driver air bag', 'passenger air bag', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'seat belt warning', 'door ajar warning', 'adjustable seats', 'keyless entry', 'engine immobilizer', 'engine check warning', 'crash sensor', 'ebd', 'speed sensing auto door lock', 'isofix child seat mounts', 'pretensioners and force limiter seatbelts', 'impact sensing auto door lock', 'speed alert', 'no of airbags']",white,1.2 l bi-fuel,4.0,4.0,,False,False,3995.0,1680.0,1520.0,2450.0,,,,,5 speed,,5.0,power,,disc,drum,,,tubeless radial,4.0,,used,maharashtra,white,first,,,,,68.05,6000.0,95.2,4000.0,,
9c59fdd8-6788-42d0-a48f-26547d91e47c,,2013,hatchback,manual,cng,58000.0,0,[{'img': 'https://stimg2.cardekho.com/images/usedcarimages/large/3-2023/3649964/img_20230315_080012.jpg'}],3,False,maruti wagon r lxi cng,maruti,maruti wagon r,lxi cng,mumbai,285000.0,0,individual,partner,"['power steering', 'power windows front', 'air conditioner', 'heater', 'adjustable head lights', 'manually adjustable exterior rear view mirror', 'centeral locking', 'child safety locks', 'number of speaker']","['power steering', 'power windows front', 'remote trunk opener', 'remote fuel lid opener', 'low fuel warning light', 'accessory power outlet', 'rear seat headrest', 'cup holders front']","['air conditioner', 'heater', 'digital odometer', 'electronic multi tripmeter', 'fabric upholstery', 'glove compartment', 'dual tone dashboard']","['adjustable head lights', 'manually adjustable exterior rear view mirror', 'power antenna', 'chrome grille', 'chrome garnish', 'roof rail']","['centeral locking', 'child safety locks', 'day night rear view mirror', 'passenger side rear view mirror', 'halogen headlamps', 'rear seat belts', 'seat belt warning', 'side impact beams', 'front impact beams', 'adjustable seats', 'centrally mounted fuel tank', 'engine immobilizer', 'engine check warning', 'anti theft device']",brown,k10b engine,3.0,4.0,dohc,False,False,3599.0,1495.0,1700.0,2400.0,1295.0,1290.0,960.0,1350.0,5 speed,fwd,5.0,power,4.6,ventilated disc,drum,137.0,15.9,tubeless,5.0,180.0,used,maharashtra,brown,first,,,,,58.16,6200.0,77.0,3500.0,69.0,
